"Alt","Year","Hatch_Date","Retention","Develop_Mod","Drift_Mod","anoxic_layer","Long_Term_Growth_Rate"
"2b",1975,1975-07-09,0.069303720367781,"New",1,TRUE,0.934556121211544
"2b",1975,1975-07-07,0.0511072375499424,"New",1,TRUE,0.930576697271517
"2b",1976,1976-06-21,0.157995787862701,"New",1,TRUE,0.94601549758084
"2b",1980,1980-06-21,0.0247439678242798,"New",1,TRUE,0.921532038762865
"2b",1980,1980-06-18,0.0423011055563655,"New",1,TRUE,0.928163636395302
"2b",1980,1980-06-25,0.23975491374533,"New",1,TRUE,0.952294354206134
"2b",1980,1980-06-23,0.0914920744446301,"New",1,TRUE,0.938296341961273
"2b",1980,1980-06-27,0.299728482272781,"New",1,TRUE,0.955818287646062
"2b",1982,1982-06-21,0.979608567764495,"New",1,TRUE,0.976986148183344
"2b",1983,1983-06-21,0.0681070997355417,"New",1,TRUE,0.934325255772713
"2b",1983,1983-06-18,0.0179540589326613,"New",1,TRUE,0.917695638200002
"2b",1983,1983-06-25,0.717642810593144,"New",1,TRUE,0.97095622712606
"2b",1983,1983-06-23,0.250310740864663,"New",1,TRUE,0.952964996436566
"2b",1983,1983-06-27,0.952934626244402,"New",1,TRUE,0.976435577666836
"2b",1985,1985-06-21,0.00188189215539266,"New",1,TRUE,0.892681658824793
"2b",1985,1985-06-18,0.0014868240443371,"New",1,TRUE,0.890217236786763
"2b",1985,1985-06-23,0.00411097939541471,"New",1,TRUE,0.901027001073404
"2b",1985,1985-06-25,0.00890581730544072,"New",1,TRUE,0.909592622194543
"2b",1985,1985-06-27,0.017691299984474,"New",1,TRUE,0.917521414271561
"2b",1986,1986-06-14,0.99998679077201,"New",1,TRUE,0.977398822800515
"2b",1986,1986-06-07,0.0327821799495041,"New",1,TRUE,0.924974273894992
"2b",1986,1986-06-17,0.999992934457923,"New",1,TRUE,0.977398946206859
"2b",1986,1986-06-15,0.999999667695789,"New",1,TRUE,0.977399081454673
"2b",1987,1987-06-21,0.312238807561243,"New",1,TRUE,0.956477256705333
"2b",1987,1987-06-18,0.25915723301493,"New",1,TRUE,0.953508818785968
"2b",1987,1987-06-25,0.557714466931078,"New",1,TRUE,0.966335473543502
"2b",1987,1987-06-23,0.390851901693579,"New",1,TRUE,0.960176233773214
"2b",1997,1997-07-02,0.773718455158784,"New",1,TRUE,0.972379612123722
"2b",2000,2000-06-21,0.00241124547519891,"New",1,TRUE,0.89529888609847
"2b",2000,2000-06-14,0.00965091288498122,"New",1,TRUE,0.91050360307845
"2b",2011,2011-06-25,2.87180897763154e-06,"New",1,TRUE,0.830449319076051
"2b",2011,2011-07-02,0.000105808196581256,"New",1,TRUE,0.863838632529386
"2b",2011,2011-07-09,0.000190978869849609,"New",1,TRUE,0.869561191270545
"2b",2011,2011-07-16,0.00292989688349892,"New",1,TRUE,0.897375029775359
"2b",2012,2012-06-21,0.00533418692294439,"New",1,TRUE,0.903875271354942
"NA",1953,1953-07-14,0.0109620314465948,"New",1,TRUE,0.911956734008083
"NA",1975,1975-07-02,0.603197753660079,"New",1,TRUE,0.967748478478093
"NA",1975,1975-07-09,0.0691196452689865,"New",1,TRUE,0.934520841062447
"NA",1975,1975-07-16,0.242185736623131,"New",1,TRUE,0.95245098024226
"NA",1975,1975-07-07,0.0509165723135021,"New",1,TRUE,0.930528593548678
"NA",1976,1976-06-21,0.158168167151257,"New",1,TRUE,0.94603144438639
"NA",1997,1997-07-02,0.773578933184549,"New",1,TRUE,0.972376174708077
"NA",2011,2011-06-25,3.0227158834466e-06,"New",1,TRUE,0.830907497098006
"NA",2011,2011-07-02,0.000111339943828902,"New",1,TRUE,0.864329134814641
"NA",2011,2011-07-09,0.000204071201497058,"New",1,TRUE,0.87020917099126
"NA",2011,2011-07-16,0.00226534107046274,"New",1,TRUE,0.89463731881302
"1",1930,1930-06-17,0.0108860304613215,"Old",0.9,TRUE,0.911877083722076
"1",1930,1930-06-24,0.0295926288370748,"Old",0.9,TRUE,0.923712781203002
"1",1966,1966-06-21,0.10209856884281,"Old",0.9,TRUE,0.939805490510618
"1",1966,1966-06-25,0.723883406138717,"Old",0.9,TRUE,0.97111895630316
"1",1966,1966-07-02,0.972711187393748,"Old",0.9,TRUE,0.976844930948046
"1",1975,1975-07-02,0.280907893143408,"Old",0.9,TRUE,0.954782010107681
"1",1975,1975-07-09,0.0321606554621961,"Old",0.9,TRUE,0.924737571523706
"1",1975,1975-07-07,0.0193486124933343,"Old",0.9,TRUE,0.918582389325561
"1",1975,1975-07-16,0.171109049099356,"Old",0.9,TRUE,0.947187708998698
"1",1976,1976-06-21,0.112145418776896,"Old",0.9,TRUE,0.941112291385996
"1",1980,1980-06-21,0.0690653945159045,"Old",0.9,TRUE,0.934510427204931
"1",1980,1980-06-18,0.026219707808325,"Old",0.9,TRUE,0.922234684716275
"1",1980,1980-06-25,0.941338103745162,"Old",0.9,TRUE,0.976192399564794
"1",1983,1983-06-21,0.13505577211062,"Old",0.9,TRUE,0.943744893248559
"1",1983,1983-06-18,0.0317724420152552,"Old",0.9,TRUE,0.924587584781003
"1",1983,1983-06-23,0.501394982263966,"Old",0.9,TRUE,0.964449597248388
"1",1983,1983-06-25,0.882303461752654,"Old",0.9,TRUE,0.974916225004433
"1",1985,1985-06-21,0.0035964806423767,"Old",0.9,TRUE,0.89957860763627
"1",1985,1985-06-18,0.00201379563545958,"Old",0.9,TRUE,0.893394367193947
"1",1985,1985-06-25,0.0466877479522685,"Old",0.9,TRUE,0.929417397383028
"1",1986,1986-06-14,0.993179041745035,"Old",0.9,TRUE,0.97726170737163
"1",1986,1986-06-10,0.161304030656055,"Old",0.9,TRUE,0.94631894626483
"1",1986,1986-06-17,0.997091107938676,"Old",0.9,TRUE,0.977340591194231
"1",1987,1987-06-21,0.823322229979627,"Old",0.9,TRUE,0.973571453705701
"1",1987,1987-06-10,0.172151875098568,"Old",0.9,TRUE,0.947277557956911
"1",1987,1987-06-15,0.342290465777677,"Old",0.9,TRUE,0.957974194133504
"1",1987,1987-06-17,0.461494969790281,"Old",0.9,TRUE,0.963005781380895
"1",1987,1987-06-18,0.483875904028807,"Old",0.9,TRUE,0.963827692821521
"1",1987,1987-06-25,0.974454709900491,"Old",0.9,TRUE,0.97688070262646
"1",1997,1997-07-02,0.673063693816851,"Old",0.9,TRUE,0.969759473754544
"1",2000,2000-06-14,1.4297663496752e-05,"Old",0.9,TRUE,0.845012587479009
"1",2000,2000-06-21,0.147245156615239,"Old",0.9,TRUE,0.944989811297402
"1",2011,2011-06-25,2.99759308412566e-05,"Old",0.9,TRUE,0.851881610483682
"1",2011,2011-07-02,0.000424687636387963,"Old",0.9,TRUE,0.87745059767032
"1",2011,2011-07-09,0.000989605834064483,"Old",0.9,TRUE,0.886010155081216
"1",2011,2011-07-16,0.00658800776379693,"Old",0.9,TRUE,0.906211175830137
"1",2012,2012-06-21,0.0282144568644862,"Old",0.9,TRUE,0.92312858581408
"1a",1975,1975-07-02,0.209954583499921,"Old",0.9,TRUE,0.950255355520431
"1a",1975,1975-07-07,0.0191519308716626,"Old",0.9,TRUE,0.918460996996841
"1a",1975,1975-07-09,0.0318759825423663,"Old",0.9,TRUE,0.924627751577271
"1a",1975,1975-07-16,0.169990272659894,"Old",0.9,TRUE,0.947090788984793
"1a",1987,1987-06-14,0.927383131281986,"Old",0.9,TRUE,0.97589659362053
"1a",1987,1987-06-07,0.229874442648543,"Old",0.9,TRUE,0.951643495400542
"1a",1997,1997-07-02,0.673225377970785,"Old",0.9,TRUE,0.969763928021199
"1a",2000,2000-06-21,0.00508296457772999,"Old",0.9,TRUE,0.903345007738561
"1a",2011,2011-06-25,2.98590676762582e-05,"Old",0.9,TRUE,0.851845091542625
"1a",2011,2011-07-02,0.000413139718995799,"Old",0.9,TRUE,0.877175446936857
"1a",2011,2011-07-09,0.000830364428376814,"Old",0.9,TRUE,0.884215556810451
"1a",2011,2011-07-16,0.00435984570969315,"Old",0.9,TRUE,0.90166657361772
"1a",2012,2012-06-21,0.0116275751066131,"Old",0.9,TRUE,0.91263288477407
"1b",1930,1930-06-22,0.0152582308919637,"Old",0.9,TRUE,0.915782689395271
"1b",1930,1930-06-24,0.0290388047371778,"Old",0.9,TRUE,0.923481091659938
"1b",1930,1930-06-26,0.0380040681990666,"Old",0.9,TRUE,0.926814934167922
"1b",1949,1949-06-21,0.213443087703878,"Old",0.9,TRUE,0.950506354528644
"1b",1949,1949-06-17,0.00232009569342165,"Old",0.9,TRUE,0.894890253382134
"1b",1949,1949-06-24,0.0853766617456083,"Old",0.9,TRUE,0.937354138797733
"1b",1966,1966-06-21,0.00619376344567404,"Old",0.9,TRUE,0.905525757053588
"1b",1975,1975-07-02,0.114934481661081,"Old",0.9,TRUE,0.941456753621376
"1b",1975,1975-07-09,0.0301621692649569,"Old",0.9,TRUE,0.923946923029589
"1b",1975,1975-07-16,0.164589871084374,"Old",0.9,TRUE,0.946615052594769
"1b",1975,1975-07-07,0.0125797746954814,"Old",0.9,TRUE,0.913539655140235
"1b",1976,1976-06-21,0.111688919911714,"Old",0.9,TRUE,0.941055195662803
"1b",1980,1980-06-21,0.00941492600373128,"Old",0.9,TRUE,0.910222465697852
"1b",1980,1980-06-19,0.0120008007284283,"Old",0.9,TRUE,0.912996322473481
"1b",1980,1980-06-26,0.146077874326847,"Old",0.9,TRUE,0.944874562730093
"1b",1980,1980-06-24,0.0353277204569035,"Old",0.9,TRUE,0.925902669328903
"1b",1983,1983-06-21,0.0610176131512284,"Old",0.9,TRUE,0.932877728370734
"1b",1983,1983-06-28,0.893806831186042,"Old",0.9,TRUE,0.9751701108753
"1b",1983,1983-06-26,0.695640020539763,"Old",0.9,TRUE,0.970373260286035
"1b",1983,1983-06-30,0.93086738094912,"Old",0.9,TRUE,0.97597077902601
"1b",1985,1985-06-25,0.00490616513149702,"Old",0.9,TRUE,0.902956683228434
"1b",1985,1985-06-21,0.00141740741063304,"Old",0.9,TRUE,0.889719872410653
"1b",1985,1985-06-28,0.103123409998695,"Old",0.9,TRUE,0.939943863460724
"1b",1985,1985-06-26,0.00560913376830632,"Old",0.9,TRUE,0.904429084789355
"1b",1985,1985-06-30,0.311783656519351,"Old",0.9,TRUE,0.956453673634588
"1b",1986,1986-06-07,0.043553034269158,"Old",0.9,TRUE,0.928533079413643
"1b",1986,1986-06-14,0.994209277534441,"Old",0.9,TRUE,0.977282505111936
"1b",1987,1987-06-21,0.283149293223821,"Old",0.9,TRUE,0.954908435388572
"1b",1987,1987-06-18,0.163555272389013,"Old",0.9,TRUE,0.946522374872828
"1b",1987,1987-06-25,0.460777369919756,"Old",0.9,TRUE,0.962978891889471
"1b",1987,1987-06-23,0.313592424785323,"Old",0.9,TRUE,0.956547222824307
"1b",1987,1987-06-27,0.702033738258298,"Old",0.9,TRUE,0.970544172386626
"1b",1994,1994-06-21,0.0422904878264729,"Old",0.9,TRUE,0.928160460763781
"1b",1994,1994-06-14,0.00175422078255746,"Old",0.9,TRUE,0.891944560205752
"1b",1994,1994-06-22,0.0363626673085775,"Old",0.9,TRUE,0.926262704133983
"1b",1994,1994-06-24,0.128724484260723,"Old",0.9,TRUE,0.943059084848964
"1b",2000,2000-06-21,0.00332966223248794,"Old",0.9,TRUE,0.898747595823353
"1b",2000,2000-06-14,0.00118813077856022,"Old",0.9,TRUE,0.887891979680356
"1b",2000,2000-06-23,0.609584520707187,"Old",0.9,TRUE,0.967939913224578
"1b",2011,2011-06-25,2.83850185235718e-05,"Old",0.9,TRUE,0.851372049575452
"1b",2011,2011-07-02,0.000391315872533186,"Old",0.9,TRUE,0.876634439164664
"1b",2011,2011-07-09,0.000691742335855539,"Old",0.9,TRUE,0.882358396364223
"1b",2011,2011-07-16,0.00407154002969146,"Old",0.9,TRUE,0.900922271879503
"1b",2012,2012-06-21,0.0132282604556514,"Old",0.9,TRUE,0.91412106867723
"2",1975,1975-07-02,0.268269959550049,"Old",0.9,TRUE,0.954052825261414
"2",1975,1975-07-09,0.0302343100205788,"Old",0.9,TRUE,0.923976289983121
"2",1975,1975-07-07,0.0126372559428057,"Old",0.9,TRUE,0.913592311880391
"2",1976,1976-06-21,0.0973922423842427,"Old",0.9,TRUE,0.939153849150521
"2",1980,1980-06-21,0.0851211575322506,"Old",0.9,TRUE,0.937313482478433
"2",1980,1980-06-14,0.012137455167928,"Old",0.9,TRUE,0.913126745999679
"2",1980,1980-06-26,0.990863342971816,"Old",0.9,TRUE,0.97721489711659
"2",1983,1983-06-21,0.0745459697734752,"Old",0.9,TRUE,0.935527220604853
"2",1983,1983-06-14,0.00923841616100499,"Old",0.9,TRUE,0.910007812114822
"2",1983,1983-06-26,0.748501187916874,"Old",0.9,TRUE,0.971750109383845
"2",1985,1985-06-21,0.00853948664034818,"Old",0.9,TRUE,0.909118055966516
"2",1985,1985-06-14,0.0012821037683656,"Old",0.9,TRUE,0.888679101040059
"2",1985,1985-06-26,0.450643083082516,"Old",0.9,TRUE,0.962595423694831
"2",1986,1986-06-14,0.994811632849,"Old",0.9,TRUE,0.977294657173206
"2",1986,1986-06-07,0.0121476347100131,"Old",0.9,TRUE,0.913136406201578
"2",1986,1986-06-16,0.998754636611419,"Old",0.9,TRUE,0.97737406075867
"2",1987,1987-06-21,0.674630203909154,"Old",0.9,TRUE,0.969802593606216
"2",1987,1987-06-07,0.103405563299846,"Old",0.9,TRUE,0.939981746346346
"2",1987,1987-06-10,0.185411115621829,"Old",0.9,TRUE,0.948380855671689
"2",1987,1987-06-15,0.354658711761976,"Old",0.9,TRUE,0.958558548422766
"2",1987,1987-06-17,0.459687305678786,"Old",0.9,TRUE,0.962937979758882
"2",1987,1987-06-19,0.486969617353354,"Old",0.9,TRUE,0.963938840969695
"2",1997,1997-07-02,0.682606088548041,"Old",0.9,TRUE,0.970020896166965
"2",2000,2000-06-21,0.00799367212000869,"Old",0.9,TRUE,0.908374079089328
"2",2011,2011-06-25,2.63453145039684e-05,"Old",0.9,TRUE,0.850676194082142
"2",2011,2011-07-02,0.000391564642646213,"Old",0.9,TRUE,0.876640769503485
"2",2011,2011-07-09,0.0007791596289923,"Old",0.9,TRUE,0.883567117005856
"2",2011,2011-07-16,0.0048588902015924,"Old",0.9,TRUE,0.902850593530012
"2",2012,2012-06-21,0.0223379600970459,"Old",0.9,TRUE,0.920298795958991
"2a",1975,1975-07-02,0.231125136070152,"Old",0.9,TRUE,0.951727182999503
"2a",1975,1975-07-09,0.0331439153701699,"Old",0.9,TRUE,0.925110149442744
"2a",1975,1975-07-07,0.014157100677155,"Old",0.9,TRUE,0.914908976088032
"2a",1987,1987-06-14,0.800108565442718,"Old",0.9,TRUE,0.973021050448513
"2a",1987,1987-06-07,0.221799214170181,"Old",0.9,TRUE,0.951093626076487
"2a",1987,1987-06-18,0.979637806137764,"Old",0.9,TRUE,0.976986745132118
"2a",1997,1997-07-07,0.823287703154836,"Old",0.9,TRUE,0.973570644316017
"2a",2000,2000-06-21,0.00822513447060352,"Old",0.9,TRUE,0.90869525725013
"2a",2011,2011-06-25,2.98828751162729e-05,"Old",0.9,TRUE,0.851852542540725
"2a",2011,2011-07-02,0.000423563869427144,"Old",0.9,TRUE,0.87742414272493
"2a",2011,2011-07-09,0.000987005449162979,"Old",0.9,TRUE,0.885983161182091
"2a",2011,2011-07-16,0.00657394520900167,"Old",0.9,TRUE,0.906187403655607
"2b",1930,1930-06-22,0.0173629151916534,"Old",0.9,TRUE,0.917300258464734
"2b",1930,1930-06-24,0.0327321689947177,"Old",0.9,TRUE,0.9249553806257
"2b",1930,1930-06-26,0.0553350817181614,"Old",0.9,TRUE,0.931603686784302
"2b",1949,1949-06-21,0.162782915715121,"Old",0.9,TRUE,0.94645285713448
"2b",1949,1949-06-16,0.00140264477221606,"Old",0.9,TRUE,0.88961108010176
"2b",1949,1949-06-23,0.230319080004882,"Old",0.9,TRUE,0.951673291698446
"2b",1966,1966-06-21,0.00782999142457954,"Old",0.9,TRUE,0.908141609857467
"2b",1966,1966-06-25,0.0302870212058491,"Old",0.9,TRUE,0.923997706879451
"2b",1966,1966-07-02,0.984150385174464,"Old",0.9,TRUE,0.977078708058411
"2b",1975,1975-07-02,0.193946542392897,"Old",0.9,TRUE,0.949055672442008
"2b",1975,1975-07-09,0.0305376179681612,"Old",0.9,TRUE,0.924099059708814
"2b",1975,1975-07-07,0.0181194829625987,"Old",0.9,TRUE,0.917804110463416
"2b",1976,1976-06-21,0.11185919199793,"Old",0.9,TRUE,0.941076516084392
"2b",1980,1980-06-21,0.00946685531809752,"Old",0.9,TRUE,0.910284895433736
"2b",1980,1980-06-18,0.0121217151068751,"Old",0.9,TRUE,0.913111793998881
"2b",1980,1980-06-25,0.0506474440481455,"Old",0.9,TRUE,0.930460415719444
"2b",1980,1980-06-23,0.0300657908855533,"Old",0.9,TRUE,0.923907588546468
"2b",1980,1980-06-27,0.0886876045275754,"Old",0.9,TRUE,0.937871428259835
"2b",1982,1982-06-21,0.889041996394918,"Old",0.9,TRUE,0.975065265375849
"2b",1983,1983-06-21,0.0671310148086649,"Old",0.9,TRUE,0.934134229300605
"2b",1983,1983-06-18,0.0200916719963846,"Old",0.9,TRUE,0.919030892505503
"2b",1983,1983-06-25,0.673088353544626,"Old",0.9,TRUE,0.969760153165651
"2b",1983,1983-06-23,0.230422661399981,"Old",0.9,TRUE,0.951680225923473
"2b",1983,1983-06-27,0.91883455729073,"Old",0.9,TRUE,0.975713638481916
"2b",1985,1985-06-21,0.00178903286785774,"Old",0.9,TRUE,0.892150529458956
"2b",1985,1985-06-18,0.00113020649605278,"Old",0.9,TRUE,0.887376328170588
"2b",1985,1985-06-23,0.00343678184590655,"Old",0.9,TRUE,0.89908860538393
"2b",1985,1985-06-25,0.00595877397993307,"Old",0.9,TRUE,0.905097266962808
"2b",1985,1985-06-27,0.0105521794229508,"Old",0.9,TRUE,0.911520895342625
"2b",1986,1986-06-14,0.995114193120341,"Old",0.9,TRUE,0.977300758899609
"2b",1986,1986-06-07,0.0246749399284479,"Old",0.9,TRUE,0.921498233257716
"2b",1986,1986-06-17,0.997109591260053,"Old",0.9,TRUE,0.977340963314344
"2b",1986,1986-06-15,0.99857868775355,"Old",0.9,TRUE,0.97737052282203
"2b",1987,1987-06-21,0.277367808047517,"Old",0.9,TRUE,0.954580590614231
"2b",1987,1987-06-18,0.204403901034294,"Old",0.9,TRUE,0.949848531499186
"2b",1987,1987-06-25,0.484115605349222,"Old",0.9,TRUE,0.963836325361975
"2b",1987,1987-06-23,0.350820405999565,"Old",0.9,TRUE,0.958379044268877
"2b",1997,1997-07-02,0.673005326662958,"Old",0.9,TRUE,0.969757865575313
"2b",2000,2000-06-21,0.00550294803168559,"Old",0.9,TRUE,0.9042183199176
"2b",2000,2000-06-14,0.00305411142476087,"Old",0.9,TRUE,0.897819758614779
"2b",2011,2011-06-25,2.65963226165642e-05,"Old",0.9,TRUE,0.850764619731865
"2b",2011,2011-07-02,0.000404410259666642,"Old",0.9,TRUE,0.876962452462159
"2b",2011,2011-07-09,0.000835874207029421,"Old",0.9,TRUE,0.88428301242622
"2b",2011,2011-07-16,0.00637607836166553,"Old",0.9,TRUE,0.905847710858684
"2b",2012,2012-06-21,0.0133638909259674,"Old",0.9,TRUE,0.914239288257129
"NA",1953,1953-07-14,0.0144810062945888,"Old",0.9,TRUE,0.915172396388939
"NA",1975,1975-07-02,0.193679605883736,"Old",0.9,TRUE,0.949034958301765
"NA",1975,1975-07-09,0.0304421326221788,"Old",0.9,TRUE,0.924060531506153
"NA",1975,1975-07-16,0.165703686478187,"Old",0.9,TRUE,0.946714264869008
"NA",1975,1975-07-07,0.0180465303162696,"Old",0.9,TRUE,0.917756387828073
"NA",1976,1976-06-21,0.111997281315956,"Old",0.9,TRUE,0.941093785821177
"NA",1997,1997-07-02,0.672832613775969,"Old",0.9,TRUE,0.969753106191357
"NA",2011,2011-06-25,2.77461963139787e-05,"Old",0.9,TRUE,0.851159525783688
"NA",2011,2011-07-02,0.000423563869427144,"Old",0.9,TRUE,0.87742414272493
"NA",2011,2011-07-09,0.000885716641981302,"Old",0.9,TRUE,0.884874413726917
"NA",2011,2011-07-16,0.00553356138729152,"Old",0.9,TRUE,0.904279476781128
"1",1930,1930-06-17,0.00638754650420884,"Old",1,TRUE,0.905867669929019
"1",1930,1930-06-24,0.0144275089436196,"Old",1,TRUE,0.915129271163404
"1",1966,1966-06-21,0.0241854270431137,"Old",1,TRUE,0.9212559625778
"1",1966,1966-06-25,0.22376339373396,"Old",1,TRUE,0.951228924416136
"1",1966,1966-07-02,0.654947215531179,"Old",1,TRUE,0.969254828398447
"1",1975,1975-07-02,0.0601140451505023,"Old",1,TRUE,0.932682492890859
"1",1975,1975-07-09,0.00695205816502537,"Old",1,TRUE,0.906810437149356
"1",1975,1975-07-07,0.00318328295596137,"Old",1,TRUE,0.898264256687172
"1",1975,1975-07-16,0.065688889769313,"Old",1,TRUE,0.933847384180958
"1",1976,1976-06-21,0.0247756196435956,"Old",1,TRUE,0.921547510701256
"1",1980,1980-06-21,0.00607548408264459,"Old",1,TRUE,0.90531204542877
"1",1980,1980-06-18,0.00203653558710684,"Old",1,TRUE,0.8935126880452
"1",1980,1980-06-25,0.517400990271294,"Old",1,TRUE,0.96500244650307
"1",1983,1983-06-21,0.0632943115598249,"Old",1,TRUE,0.933358357231717
"1",1983,1983-06-18,0.0133553731933566,"Old",1,TRUE,0.914231897073824
"1",1983,1983-06-23,0.249082471388289,"Old",1,TRUE,0.952888208234244
"1",1983,1983-06-25,0.602484727170811,"Old",1,TRUE,0.96772700476037
"1",1985,1985-06-21,0.00204820660643781,"Old",1,TRUE,0.893572923295042
"1",1985,1985-06-18,0.00108926246824976,"Old",1,TRUE,0.886996225424311
"1",1985,1985-06-25,0.0118126595227676,"Old",1,TRUE,0.912814461900475
"1",1986,1986-06-14,0.878196055518685,"Old",1,TRUE,0.974824934199246
"1",1986,1986-06-10,0.0467701790397332,"Old",1,TRUE,0.929439915299922
"1",1986,1986-06-17,0.921040203138892,"Old",1,TRUE,0.975760972288845
"1",1987,1987-06-21,0.601506410489162,"Old",1,TRUE,0.967697507963788
"1",1987,1987-06-10,0.0725701324306746,"Old",1,TRUE,0.935168604119923
"1",1987,1987-06-15,0.178184678548848,"Old",1,TRUE,0.947788308272073
"1",1987,1987-06-17,0.253614463616743,"Old",1,TRUE,0.953169963311876
"1",1987,1987-06-18,0.277974349703736,"Old",1,TRUE,0.954615254143484
"1",1987,1987-06-25,0.865980268531873,"Old",1,TRUE,0.974551404347893
"1",1997,1997-07-02,0.425908431003751,"Old",1,TRUE,0.961628814558055
"1",2000,2000-06-14,1.18861850845091e-05,"Old",1,TRUE,0.843314373040781
"1",2000,2000-06-21,0.0102899381494894,"Old",1,TRUE,0.911233599472676
"1",2011,2011-06-25,4.88273938282371e-06,"Old",1,TRUE,0.835217779773789
"1",2011,2011-07-02,7.95167848005817e-05,"Old",1,TRUE,0.86110020129612
"1",2011,2011-07-09,0.000232633624573517,"Old",1,TRUE,0.871492706848051
"1",2011,2011-07-16,0.00181907741417396,"Old",1,TRUE,0.892325217972659
"1",2012,2012-06-21,0.00942855967552963,"Old",1,TRUE,0.910238887516793
"1a",1975,1975-07-02,0.0391523075333883,"Old",1,TRUE,0.927188436229708
"1a",1975,1975-07-07,0.00314185565980085,"Old",1,TRUE,0.898123607047485
"1a",1975,1975-07-09,0.00687201971855651,"Old",1,TRUE,0.906681277372558
"1a",1975,1975-07-16,0.0651280801680299,"Old",1,TRUE,0.933734307886484
"1a",1987,1987-06-14,0.711289069343994,"Old",1,TRUE,0.970789375904814
"1a",1987,1987-06-07,0.117320871035774,"Old",1,TRUE,0.941745700616588
"1a",1997,1997-07-02,0.426079036938823,"Old",1,TRUE,0.96163563827251
"1a",2000,2000-06-21,0.0019661506800186,"Old",1,TRUE,0.893142244152111
"1a",2011,2011-06-25,4.86108510216929e-06,"Old",1,TRUE,0.835177661115117
"1a",2011,2011-07-02,7.56161920206768e-05,"Old",1,TRUE,0.860619945708046
"1a",2011,2011-07-09,0.000188177723702591,"Old",1,TRUE,0.869416947315058
"1a",2011,2011-07-16,0.00116815606941454,"Old",1,TRUE,0.887716954323696
"1a",2012,2012-06-21,0.00363668639283178,"Old",1,TRUE,0.899698696181368
"1b",1930,1930-06-22,0.00875458593453346,"Old",1,TRUE,0.909398980985739
"1b",1930,1930-06-24,0.0156861241909049,"Old",1,TRUE,0.916106397083861
"1b",1930,1930-06-26,0.0206477288140577,"Old",1,TRUE,0.919356558990689
"1b",1949,1949-06-21,0.0325621075369612,"Old",1,TRUE,0.924890935645911
"1b",1949,1949-06-17,0.00103662704105748,"Old",1,TRUE,0.886486807363854
"1b",1949,1949-06-24,0.0198913729898678,"Old",1,TRUE,0.918911530555109
"1b",1966,1966-06-21,0.00304999773338695,"Old",1,TRUE,0.897805309402058
"1b",1975,1975-07-02,0.0189096759083699,"Old",1,TRUE,0.918309874340962
"1b",1975,1975-07-09,0.00646189317240606,"Old",1,TRUE,0.905996244756067
"1b",1975,1975-07-16,0.0626551698789054,"Old",1,TRUE,0.933225020110749
"1b",1975,1975-07-07,0.00208616792445345,"Old",1,TRUE,0.893766592013194
"1b",1976,1976-06-21,0.024641504026608,"Old",1,TRUE,0.921481827042406
"1b",1980,1980-06-21,0.0013397834610381,"Old",1,TRUE,0.889135133095027
"1b",1980,1980-06-19,0.00132803521281777,"Old",1,TRUE,0.889043802530003
"1b",1980,1980-06-26,0.0140328304143191,"Old",1,TRUE,0.914806413596652
"1b",1980,1980-06-24,0.00309928361413288,"Old",1,TRUE,0.897977211992982
"1b",1983,1983-06-21,0.0251578300627054,"Old",1,TRUE,0.921732913958835
"1b",1983,1983-06-28,0.621012421902981,"Old",1,TRUE,0.968278435134794
"1b",1983,1983-06-26,0.378858727055874,"Old",1,TRUE,0.959654496557747
"1b",1983,1983-06-30,0.69269299114392,"Old",1,TRUE,0.970294056864275
"1b",1985,1985-06-25,0.00215053266234622,"Old",1,TRUE,0.894087364519792
"1b",1985,1985-06-21,0.000896997842774967,"Old",1,TRUE,0.885003800382251
"1b",1985,1985-06-28,0.0162022217794861,"Old",1,TRUE,0.916486044768221
"1b",1985,1985-06-26,0.00260450492036774,"Old",1,TRUE,0.896118439459556
"1b",1985,1985-06-30,0.0490210524333514,"Old",1,TRUE,0.930041281417118
"1b",1986,1986-06-07,0.00917113277916254,"Old",1,TRUE,0.909924970277356
"1b",1986,1986-06-14,0.880855811256269,"Old",1,TRUE,0.974884088325779
"1b",1987,1987-06-21,0.144777407909525,"Old",1,TRUE,0.944745217520039
"1b",1987,1987-06-18,0.0766700467024958,"Old",1,TRUE,0.935903388695871
"1b",1987,1987-06-25,0.278854813004981,"Old",1,TRUE,0.954665458856447
"1b",1987,1987-06-23,0.169982749160845,"Old",1,TRUE,0.947090135358942
"1b",1987,1987-06-27,0.499103273354804,"Old",1,TRUE,0.964369265151627
"1b",1994,1994-06-21,0.00809041274705145,"Old",1,TRUE,0.90850937120342
"1b",1994,1994-06-14,0.000584892103744967,"Old",1,TRUE,0.880662055998372
"1b",1994,1994-06-22,0.00807331581787094,"Old",1,TRUE,0.90848557259974
"1b",1994,1994-06-24,0.0197176312287856,"Old",1,TRUE,0.91880708725921
"1b",2000,2000-06-21,0.00121750881003387,"Old",1,TRUE,0.888144313175749
"1b",2000,2000-06-14,9.42711625545507e-05,"Old",1,TRUE,0.862729613438688
"1b",2000,2000-06-23,0.118752409831339,"Old",1,TRUE,0.941916565873998
"1b",2011,2011-06-25,4.58451164629171e-06,"Old",1,TRUE,0.834649226465434
"1b",2011,2011-07-02,7.10694470661455e-05,"Old",1,TRUE,0.860028604100506
